C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_24_530.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_24_530.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_24_530.jpg, 0, 0, 0, 8.172124E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_24_640.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_24_640.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_24_640.jpg, 0, 0, 0, 7.973274E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_24_745.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_24_745.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_24_745.jpg, 0, 0, 0, 8.224082E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_24_852.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_24_852.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_24_852.jpg, 0, 0, 0, 7.846515E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_24_951.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_24_951.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_24_951.jpg, 0, 0, 0, 7.83848E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_052.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_052.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_052.jpg, 0, 0, 0, 8.076202E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_155.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_155.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_155.jpg, 0, 0, 0, 7.864977E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_260.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_260.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_260.jpg, 0, 0, 0, 7.871773E-05
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_363.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_363.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_363.jpg, 0, 0.3060858, 0, 0.2935463
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_463.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_463.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_463.jpg, 0, 0.6077949, 0, 0.8536246
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_567.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_567.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_567.jpg, 0, 0.9205918, 0, 1.839117
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_668.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_668.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_668.jpg, 0, 1, 0, 3.000961
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_776.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_776.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_776.jpg, 0, 1, 0, 4.176836
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_883.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_883.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_883.jpg, 0, 1, 0, 5.57226
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_25_986.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_25_986.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_25_986.jpg, 0, 1, 0, 6.722786
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_088.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_088.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_088.jpg, 0, 1, 0, 7.862141
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_193.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_193.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_193.jpg, 0, 1, 0, 8.990434
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_299.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_299.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_299.jpg, 0, 1, 0, 10.1077
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_400.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_400.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_400.jpg, 0, 1, 0, 11.21395
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_501.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_501.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_501.jpg, -0.2476209, 1, 0, 12.35705
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_604.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_604.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_604.jpg, -0.3074173, 1, 0, 13.64672
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_705.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_705.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_705.jpg, -0.002590868, 1, 0, 14.54718
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_806.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_806.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_806.jpg, 0, 1, 0, 15.64317
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_26_909.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_26_909.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_26_909.jpg, 0, 1, 0, 16.643
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_016.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_016.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_016.jpg, 0, 1, 0, 17.72762
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_121.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_121.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_121.jpg, -0.079272, 1, 0, 18.73621
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_239.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_239.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_239.jpg, -0.4760835, 1, 0, 19.80069
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_349.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_349.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_349.jpg, -0.1468701, 1, 0, 21.03119
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_450.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_450.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_450.jpg, 0, 1, 0, 21.99944
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_556.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_556.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_556.jpg, 0, 1, 0, 22.99503
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_661.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_661.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_661.jpg, 0, 1, 0, 23.96498
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_764.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_764.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_764.jpg, 0, 1, 0, 25.12116
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_868.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_868.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_868.jpg, -0.3107346, 0.6892654, 0, 25.77209
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_27_974.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_27_974.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_27_974.jpg, -0.6042449, 0.395755, 0, 25.88253
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_090.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_090.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_090.jpg, -0.9786695, 0.02133038, 0, 25.34442
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_194.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_194.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_194.jpg, -1, 0, 0, 24.73092
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_298.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_298.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_298.jpg, -0.9738769, 0, 0, 24.28444
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_400.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_400.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_400.jpg, -0.6639298, 0, 0, 24.10152
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_501.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_501.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_501.jpg, -0.3601579, 0, 0, 23.94475
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_605.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_605.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_605.jpg, -0.00830948, 0.3098979, 0, 23.90108
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_710.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_710.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_710.jpg, 0.1363944, 0.3740565, 0, 24.13763
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_815.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_815.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_815.jpg, 0.4523334, 0.6421731, 0, 24.36328
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_28_915.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_28_915.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_28_915.jpg, 0.7495287, 0.9393684, 0, 24.81944
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_023.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_023.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_023.jpg, 0.450876, 1, 0, 25.91142
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_130.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_130.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_130.jpg, 0.1328895, 1, 0, 26.8777
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_231.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_231.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_231.jpg, 0, 1, 0, 27.78479
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_336.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_336.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_336.jpg, 0, 1, 0, 28.70723
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_438.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_438.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_438.jpg, -0.1019916, 1, 0, 29.62359
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_545.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_545.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_545.jpg, -0.3364659, 1, 0, 30.16584
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_650.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_650.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_650.jpg, -0.04493248, 1, 0, 30.19
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_752.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_752.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_752.jpg, 0, 1, 0, 30.18958
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_855.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_855.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_855.jpg, 0, 1, 0, 30.19016
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_29_957.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_29_957.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_29_957.jpg, 0, 1, 0, 30.19021
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_060.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_060.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_060.jpg, 0, 1, 0, 30.19019
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_165.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_165.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_165.jpg, 0, 1, 0, 30.18978
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_267.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_267.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_267.jpg, -0.0410754, 1, 0, 30.18965
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_390.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_390.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_390.jpg, -0.4074339, 1, 0, 30.16287
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_493.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_493.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_493.jpg, -0.122604, 1, 0, 30.19186
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_596.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_596.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_596.jpg, 0, 1, 0, 30.18948
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_704.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_704.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_704.jpg, 0, 1, 0, 30.19027
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_812.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_812.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_812.jpg, 0, 1, 0, 30.19031
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_30_921.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_30_921.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_30_921.jpg, 0, 1, 0, 30.19021
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_31_023.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_31_023.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_31_023.jpg, 0, 1, 0, 30.1903
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_31_129.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_31_129.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_31_129.jpg, -0.0690708, 1, 0, 30.18921
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_31_232.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_31_232.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_31_232.jpg, -0.3553851, 1, 0, 30.16405
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_31_339.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_31_339.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_31_339.jpg, -0.08653383, 1, 0, 30.19121
C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\center_2020_04_23_12_50_31_445.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\left_2020_04_23_12_50_31_445.jpg, C:\Users\deepakpandey\Desktop\Self-Driving-Car\IMG\right_2020_04_23_12_50_31_445.jpg, 0, 1, 0, 30.18989
